text,created_at,retweet_count,favorite_count,is_retweet
When Lisa Page the lover of Peter Strzok talks about being “crushed” and how innocent she is ask her to read Peter’s “Insurance Policy” text to her just in case Hillary loses. Also why were the lovers text messages scrubbed after he left Mueller. Where are they Lisa?,12/2/2019 18:07,29935,106434,FALSE
The Republican Party has NEVER been so united! This Impeachment Scam is just a continuation of the 3 year Witch Hunt but it is only bringing us even closer together!,12/2/2019 17:56,20421,90450,FALSE
RT @FLOTUS: “The Spirit of America” is shining in the @WhiteHouse! I am delighted to share this beautiful exhibit of patriotism for all to…,12/2/2019 17:15,42103,0,TRUE
Not only did I see it @Doks_Art I think it is fantastic. You are a wonderful artist never give up your dream! https://t.co/LVVCUJz5CW,12/2/2019 17:15,31829,115063,FALSE
Thank you to Great Republican @SenJohnKennedy for the job he did in representing both the Republican Party and myself against Sleepy Eyes Chuck Todd on Meet the Depressed!,12/2/2019 16:47,16625,69080,FALSE
Thank you to Congressman Ben @Cline4Virginia for the Great remarks this morning on the illegitimate Impeachment Hoax. He understands the Do Nothing Democrats very well. Also and as usual @RepAndyBiggsAZ was fantastic!,12/2/2019 16:43,8604,33596,FALSE
Heading to Europe to represent our Country and fight hard for the American People while the Do Nothing Democrats purposely scheduled an Impeachment Hoax hearing on the same date as NATO. Not nice! https://t.co/LCXYhoOWF6,12/2/2019 16:02,20076,80268,FALSE
The Do Nothing Democrats get 3 Constitutional lawyers for their Impeachment hoax (they will need them!) the Republicans get one. Oh that sounds fair!,12/2/2019 14:22,18474,76165,FALSE
“When the law enforcers turn out to be the law breakers then we have totally upended the rule of law. Nobody is safe and everybody is in trouble. Our system of government is under attack.”  @GovMikeHuckabee,12/2/2019 14:18,20470,67168,FALSE
“The Democrats don’t have any evidence but they are still going to do it anyway. That’s the sham that’s going on here.”  @jasoninthehouse Chaffetz,12/2/2019 14:00,11629,44881,FALSE
Breaking News: The President of Ukraine has just again announced that President Trump has done nothing wrong with respect to Ukraine and our interactions or calls. If the Radical Left Democrats were sane which they are not it would be case over!,12/2/2019 13:53,32767,122595,FALSE
“The United States has outperformed the rest of the world in an eye popping fashion. I don’t think we’ve seen numbers like that.” Mohamed El-Erian Allianz Chief Economic Adviser. But despite this there is tremendous potential for growth far greater than most have understood!,12/2/2019 12:35,13624,53013,FALSE
“The American people are going to see this for what it is. It is a political effort by the Democrats and the President certainly doesn’t have to aid in the Impeachment effort.” Robert Ray @MariaBartiromo  Democrats are getting “killed” in their home districts. 2020!,12/2/2019 12:20,12613,46757,FALSE
“The process has been unfair. Republicans can’t even get their own witnesses. It gets me that Adam Schiff is not punishable for lying in any way.” @MariaBartiromo,12/2/2019 12:07,15052,59154,FALSE
U.S. Markets are up as much as 21% since the announcement of Tariffs on 3/1/2018 - and the U.S. is taking in massive amounts of money (and giving some to our farmers who have been targeted by China)!,12/2/2019 11:11,14126,59938,FALSE
.....Reserve should likewise act so that countries of which there are many no longer take advantage of our strong dollar by further devaluing their currencies. This makes it very hard for our manufactures &amp; farmers to fairly export their goods. Lower Rates &amp; Loosen - Fed!,12/2/2019 10:59,11824,46873,FALSE
Brazil and Argentina have been presiding over a massive devaluation of their currencies. which is not good for our farmers. Therefore effective immediately I will restore the Tariffs on all Steel &amp; Aluminum that is shipped into the U.S. from those countries. The Federal....,12/2/2019 10:59,20239,76141,FALSE
“It is clear that there is none of the bipartisan support that Speaker Pelosi said for months was essential for Impeachment.” Chris Wallace @FoxNews,12/2/2019 10:55,11387,46435,FALSE
RT @BLaw: The Trump administration is set to begin nationwide distribution of free HIV prevention medication to uninsured patients on Monda…,12/2/2019 10:53,6451,0,TRUE
RT @PARISDENNARD: “I’m so proud that President @realDonaldTrump has committed to ending the HIV epidemic in the next 10 years...the fact is…,12/2/2019 10:52,7203,0,TRUE
“Trump Economy Breaks Holiday Shopping Records.” @FoxNews,12/2/2019 10:35,12991,54986,FALSE
Great writer and historian Doug Wead has written a true (not Fake News) account of what is going on in Washington and the White House. His new book INSIDE TRUMP’S WHITE HOUSE is an incredible description of a very exciting and successful time in our Country’s history. Buy it!,12/2/2019 7:21,14684,60499,FALSE
“Donald Trump was framed back in 2016.” @MariaBartiromo  100% correct Maria and we can never let this happen to another president again!,12/2/2019 4:24,17883,69727,FALSE
....in America community by community where we will eradicate AIDS in 10 years program already started. American leadership has proven that together we can save lives.,12/1/2019 18:31,11950,56648,FALSE
On World AIDS Day The First Lady and I express our support for those living with HIV/AIDS and mourn the lives lost. We reaffirm our commitment to end the HIV/AIDS epidemic....,12/1/2019 18:31,19784,97148,FALSE
“Schiff’s impeachment hearings wasting time when Congress must do real work” https://t.co/4lb9bWrVRL,12/1/2019 1:28,22450,86324,FALSE
“Trump did nothing impeachable day-by-day review of all impeachment hearing testimony shows” @GreggJarrett https://t.co/QbFeEmWkTB,12/1/2019 1:26,14414,51768,FALSE
“Sen. Tim Scott Says Trump 'Innocent' 'No Way' Senate Convicts” https://t.co/P6ONkI8n0P,12/1/2019 1:24,16116,58006,FALSE
"RT @WhiteHouse: ""The men and women of our military are totally loyal to our country. And every day I am President America will always be t…",11/30/2019 23:51,13913,0,TRUE
RT @GOPChairwoman: Just 8 work days left on Congress' calendar this year.Instead of attacking @realDonaldTrump Pelosi should work across…,11/30/2019 23:51,14654,0,TRUE
An incredible experience! https://t.co/n6BNQY6dIx,11/30/2019 23:50,14642,64077,FALSE
RT @TeamTrump: One year ago today President @realDonaldTrump signed the #USMCA with Canada and Mexico.It now sits on Nancy Pelosi's desk…,11/30/2019 23:48,14867,0,TRUE
RT @VP: One year ago today President @realDonaldTrump signed the #USMCA. While this Administration works FOR the American People Speaker…,11/30/2019 23:47,17562,0,TRUE
RT @VP: President @realDonaldTrump’s deregulatory agenda unleashed American ingenuity and we are on path to becoming not just energy indepe…,11/30/2019 23:45,14000,0,TRUE
RT @WattersWorld: . @realDonaldTrump won't get the nomination Trump won't win Stock Market will tank Russia Collusion...These are the st…,11/30/2019 23:45,6301,0,TRUE
RT @TeamTrump: President @realDonaldTrump will host a Keep America Great rally on Tuesday December 10 at 7:00 pm (EST) at the Giant Cente…,11/30/2019 23:44,7291,0,TRUE
Nancy Pelosi won’t put it up for a vote. Has delayed it for 6 months. See you in #2020! https://t.co/lOrWm9u10r,11/30/2019 23:43,20823,70371,FALSE
I will be representing our Country in London at NATO while the Democrats are holding the most ridiculous Impeachment hearings in history. Read the Transcripts NOTHING was done or said wrong! The Radical Left is undercutting our Country. Hearings scheduled on same dates as NATO!,11/30/2019 23:38,26178,106587,FALSE
Robert Johnson knows business &amp; politics. He also understands lowest African American Unemployment in U.S. history! https://t.co/NalNOFG53T,11/30/2019 23:27,11429,42449,FALSE
RT @thehill: JUST IN: Top Judiciary Republican calls on committee to expand list of impeachment witnesses ahead of next week's hearing http…,11/30/2019 23:22,5368,0,TRUE
And the Do Nothing Democrats want to impeach President Trump? https://t.co/i3tPDJtuuA,11/30/2019 23:21,16073,71038,FALSE
Thank you to @BuckMcNeely1 and Oliver North for the nice words and thoughts in an excellent interview. Best wishes!,11/30/2019 23:11,7142,33692,FALSE
RT @CLewandowski_: Kamala Harris aide says in resignation letter: 'I've never seen staff treated so poorly' | TheHill. If this was the ⁦@re…,11/30/2019 22:07,17924,0,TRUE
RT @PressSec: Well said. There is so much work left do be done. Let’s move past this impeachment farce follow the lead of @realDonaldTrump…,11/30/2019 22:05,10400,0,TRUE
https://t.co/AUoFQexhR4,11/30/2019 20:06,14084,47541,FALSE
RT @SBAgov: #DidYouKnow small businesses create 2 out of every 3 net new jobs in the United States? 😮Show your support for entrepreneurs…,11/30/2019 17:17,5282,0,TRUE
Just returned to the United States after spending a GREAT Thanksgiving with our Courageous American Warriors in Afghanistan! https://t.co/b2vgY5BH6z,11/29/2019 14:06,40277,213355,FALSE
RT @DiamondandSilk: .@DiamondandSilk talk about their experience at the Black Voices For Trump event along with the Itch of the week that n…,11/29/2019 1:27,9694,0,TRUE
I thought Newsweek was out of business? https://t.co/3ro4eSJloo,11/29/2019 1:25,43337,183578,FALSE
HAPPY THANKSGIVING! https://t.co/7SGZnHindW,11/28/2019 21:42,68741,285728,FALSE
RT @GOPChairwoman: Thank you for your sacrifice and service!https://t.co/dBj2wIgI2U,11/28/2019 20:53,13133,0,TRUE
RT @WhiteHouse: This Thanksgiving we are thankful to all who wear our Nation's uniform allowing us to celebrate in safety and peace. http…,11/28/2019 16:05,19454,0,TRUE
HAPPY THANKSGIVING! https://t.co/2GoxJEk6fN,11/28/2019 13:21,33867,196423,FALSE
"RT @WhiteHouse: ""THEREFORE I DONALD J. TRUMP President of the United States of America by virtue of the authority vested in me by the C…",11/28/2019 12:04,18919,0,TRUE
RT @WhiteHouse: Congress broke for Thanksgiving late last week. Thanks to the far left’s impeachment stunt the House has been effectively…,11/28/2019 3:37,13065,0,TRUE
95% Approval Rating in the Republican Party. Thank you!,11/27/2019 22:11,28158,179461,FALSE
New Stock Market Record today AGAIN. Congratulations USA!,11/27/2019 22:09,24290,133332,FALSE
People now realize it is a Democrat Hoax! https://t.co/6O3lFa2wU7,11/27/2019 22:06,19281,82259,FALSE
RT @piersmorgan: 🤣🤣 https://t.co/jMcYyqwfiU,11/27/2019 20:12,10962,0,TRUE
RT @EricTrump: What an amazing night in Florida! #USAUSAUSA https://t.co/EpPwXoCBOO,11/27/2019 20:11,11156,0,TRUE
https://t.co/11nzKwOCtU,11/27/2019 15:54,201773,700861,FALSE
RT @GOPChairwoman: Overwhelmingly strong support for @realDonaldTrump in a DEM county in battleground Florida.His supporters are already…,11/27/2019 14:47,16698,0,TRUE
GOD BLESS THE U.S.A.! #MAGAhttps://t.co/CYkQGHAgcx,11/27/2019 14:45,30614,131604,FALSE
https://t.co/Jd7IbQBUvu,11/27/2019 3:18,18345,76088,FALSE
THANK YOU FLORIDA! #KAG2020 https://t.co/mNB4KMEj9u,11/27/2019 3:09,20998,91733,FALSE
“OMB Official: Ukraine Aid Held Up Because Other Countries Weren't Giving” https://t.co/nYwMq3M5SB,11/27/2019 2:50,18386,60219,FALSE
https://t.co/1EYKod0tee,11/26/2019 21:28,18480,78562,FALSE
RT @WhiteHouse: LIVE: President @realDonaldTrump Pardons the National Thanksgiving Turkey https://t.co/UjbVbghSiS,11/26/2019 20:02,10346,0,TRUE
...love to have Mike Pompeo Rick Perry Mick Mulvaney and many others testify about the phony Impeachment Hoax. It is a Democrat Scam that is going nowhere but future Presidents should in no way be compromised. What has happened to me should never happen to another President!,11/26/2019 15:43,16836,68711,FALSE
...lawyer has already stated that I did nothing wrong. John Bolton is a patriot and may know that I held back the money from Ukraine because it is considered a corrupt country &amp; I wanted to know why nearby European countries weren’t putting up money also. Likewise I would....,11/26/2019 15:43,13833,58495,FALSE
The D.C. Wolves and Fake News Media are reading far too much into people being forced by Courts to testify before Congress. I am fighting for future Presidents and the Office of the President. Other than that I would actually like people to testify. Don McGahn’s respected....,11/26/2019 15:43,22620,89814,FALSE
RT @DailyCaller: President @realDonaldTrump signs the Women’s Suffrage Centennial Commemorative Coin Act which will direct the U.S. Treasur…,11/26/2019 12:45,9729,0,TRUE
RT @DailyCaller: Adam Schiff Challenger Jennifer Barbosa Attacks Him For Chasing Impeachment While Allegedly Ignoring Homeless People In Ca…,11/26/2019 12:44,12567,0,TRUE
RT @DailyCaller: The Tide Is Turning Against Democrats On Impeachment https://t.co/xpUwqz2JP1,11/26/2019 12:42,10091,0,TRUE
RT @DailyCaller: Poll: Independents Flip On Impeachment Now Opposed After First Two Weeks Of Public Hearings. https://t.co/hjwicx0Pys,11/26/2019 12:42,8147,0,TRUE
